path,ground_truth,pred,time
./data/raw/train-ws97-i/wav/21/2165B/sw2165B-ws97-i-0023.wav,SIL YEAH MY UH MOTHER_IN_LAW IS INTO THE CORN BREAD STUFFING NOW I NEVER REALLY HAD THAT MUCH [BREATH] BEFORE I CAME TO TEXAS BUT [MOUTHNOISE] SHE IS ALWAYS [BREATH] SHE MAKES HER CORN BREAD AND THEN OF COURSE YOU KNOW SHE USES THAT TO [BREATH] TO MAKE THE STUFFING [BREATH] WE DID_NOT DO THAT SO MUCH I_AM FROM KIND_OF LIKE OHIO AREA_UM H#,h my uh mother in laws into the combred stuffe no i never really had that much before i came to texas but she's always she makes rer corm bread and then of course you know she uses that too to make the stuffang we didn't do that so much uh i'm from kind of like ohio areum,15.649369716644287
./data/raw/train-ws97-i/wav/21/2165B/sw2165B-ws97-i-0050.wav,"H# WELL WHAT IS IT FOR UM [STATIC] NEW ""YEAR'S"" LOT[OF] PEOPLE MAKE HAM AND SAUERKRAUT",well what is it for um new years luk of people make ham and so crow,3.7819972038269043
./data/raw/train-ws97-i/wav/21/2165B/sw2165B-ws97-i-0106.wav,OH_# WELL [BREATH],well,0.8744025230407715
./data/raw/train-ws97-i/wav/21/2165B/sw2165B-ws97-i-0109.wav,"[BREATH] YEAH I KNOW MY HUSBAND ""HE'LL"" COOK EVERY ONCE IN_A WHILE BUT LIKE THE KITCHEN IS A DISASTER AREA ?_#",yeah i know my husband hook cook every once a a while i be like the kitchen news tha dozaster area,4.537469863891602
./data/raw/train-ws97-i/wav/21/2167A/sw2167A-ws97-i-0049.wav,H# WELL DO YOU AGREE WITH THAT REQUIREMENT THAT THEY MEET THOSE UH ACADEMIC,wol do you agree with that requirement is they meet those uh academic,3.4817705154418945
./data/raw/train-ws97-i/wav/21/2167A/sw2167A-ws97-i-0054.wav,H# UHHUH [CROSSTALK],uhhuh,0.41974687576293945
./data/raw/train-ws97-i/wav/21/2167A/sw2167A-ws97-i-0073.wav,[MOUTHNOISE] WELL H# THAT H# ALMIGHTY DOLLAR,well that all matty dollar,2.1732497215270996
./data/raw/train-ws97-i/wav/21/2168A/sw2168A-ws97-i-0107.wav,"[BREATH] [CROSSTALK] WE ""DON'T"" GET THAT OKAY_!",wom get that o,0.9067490100860596
./data/raw/train-ws97-i/wav/21/2172A/sw2172A-ws97-i-0028.wav,[STATIC] OH YEAH [BREATH],yeah,0.7401936054229736
./data/raw/train-ws97-i/wav/21/2176B/sw2176B-ws97-i-0005.wav,"[STATIC] YOU_KNOW UM [STATIC] A PUSH MOWER[I] MEAN [STATIC] ""IT'S"" ELECTRIC OF COURSE UM [STATIC] ? [STATIC] I THINK ""IT'S"" NOT VERY OLD ABOUT [STATIC] [MOUTHNOISE]",you know i'n a push moer i mean it's lectric of course um i think i's not preald bout,4.249669075012207
./data/raw/train-ws97-i/wav/21/2180A/sw2180A-ws97-i-0046.wav,H# HAVE THAT H# RATHER_THAN TRIAL BY JURY [BREATH],h bat rather than trial by cury,1.7642850875854492
./data/raw/train-ws97-i/wav/21/2180B/sw2180B-ws97-i-0012.wav,[BREATH] UM H# WHOLE JUDICIAL PROCESS,um who canditioal process,2.02311110496521
./data/raw/train-ws97-i/wav/21/2181A/sw2181A-ws97-i-0065.wav,"h# KNOW [BREATH] IT ""IT'S"" A LITTLE_! DISTURBING [BREATH]",you know ey it's  little disturbing,1.6937260627746582
./data/raw/train-ws97-i/wav/21/2181A/sw2181A-ws97-i-0110.wav,?_# THESE THINGS [BREATH],,0.7192926406860352
./data/raw/train-ws97-i/wav/21/2181A/sw2181A-ws97-i-0117.wav,SIL YEAH THEY LEAVE THEY LEAVE SOME SONGS WITH YOU THEY LEAVE_#,ah they lease they leve some songs tat who it,2.285264730453491
./data/raw/train-ws97-i/wav/21/2181B/sw2181B-ws97-i-0022.wav,H# NO [BACKGROUNDNOISE] NOT REALLY H# THE LAST MOVIE I SAW I GUESS UH WAS UM [MOUTHNOISE],no not really  last movie i saw i guess uh i was um,3.1862330436706543
./data/raw/train-ws97-i/wav/21/2181B/sw2181B-ws97-i-0036.wav,[MOUTHNOISE] AND UH SO A LOT OF TIMES THEY ? THE SIL THE SIL THE [BREATH&MECHNOISE] INTERNATIONAL FILMS DOWNTOWN [CLICK],and uh so a lot of times that tha uh the international films downtown,3.6507179737091064
./data/raw/train-ws97-i/wav/21/2181B/sw2181B-ws97-i-0070.wav,[MECHNOISE] YEAH_THAT_IS TRUE [BREATH],yoaw it's true,0.8878881931304932
./data/raw/train-ws97-i/wav/21/2181B/sw2181B-ws97-i-0089.wav,UM_# H# UM COULD BE,could bhe,0.8958046436309814
./data/raw/train-ws97-i/wav/21/2181B/sw2181B-ws97-i-0095.wav,"[MECHNOISE] OH OKAY [BREATH] SIL THE FIRST PERSON ""I'VE"" TALKED TO OUTSIDE_OF TEXAS [BREATH]",oh okay the first person i've talked to outside t texas,2.8774962425231934
./data/raw/train-ws97-i/wav/21/2182B/sw2182B-ws97-i-0043.wav,"[STATIC] ""IT'S"" ""IT'S"" REALLY DIFFICULT TO PUT TWO [MOUTHNOISE] UH UM_#",it's it's really difficult to put to ,2.151141405105591
./data/raw/train-ws97-i/wav/21/2182B/sw2182B-ws97-i-0050.wav,[STATIC] SO I [STATIC] I UH THINK WHEN YOU PUT A MALE AND A FEMALE ? [STATIC],so i think when you put a mal on a female that,2.3342061042785645
./data/raw/train-ws97-i/wav/21/2182B/sw2182B-ws97-i-0057.wav,[HUM] WHEN ?_#,when,0.7314629554748535
./data/raw/train-ws97-i/wav/21/2184A/sw2184A-ws97-i-0017.wav,H# UH I WORK FOR_A TIRE COMPANY,i work for a car company,1.393967866897583
./data/raw/train-ws97-i/wav/21/2184A/sw2184A-ws97-i-0090.wav,"[CROSSTALK] BUT THEY ""WEREN'T"" [BREATH]",but they weren't,0.9378464221954346
./data/raw/train-ws97-i/wav/21/2185B/sw2185B-ws97-i-0069.wav,"H# YEAH [BACKGROUNDNOISE] ""IT'S"" ""IT'S"" BEEN UH [STATIC]",yeah it's it's been uh,1.8262033462524414
./data/raw/train-ws97-i/wav/21/2185B/sw2185B-ws97-i-0092.wav,[BREATH] WE WERE PLANTING FLOWERS THIS WEEKEND_!,we were planning flowers is we can,1.721642255783081
./data/raw/train-ws97-i/wav/21/2185B/sw2185B-ws97-i-0123.wav,?_# IHAVE SEEN UH [HUM],i'e seen uh,1.2611668109893799
./data/raw/train-ws97-i/wav/21/2186B/sw2186B-ws97-i-0061.wav,[BREATH] OUR BUSINESS WAS ON THE OTHER SIDE [OF]THE ISLAND WE WERE ONLY[ON] SAN JUAN IT WAS AT NIGHT_#,her business was in the other side all and we were all in sand wond it with ,3.3437867164611816
./data/raw/train-ws97-i/wav/21/2186B/TO) GO OUT ON_THE BEACH YOU KNOW SAID IT WAS VERY DANGEROUS [BREATH.wav,THEY_# ? [BREATH] DON'T_? WANT US,,
./data/raw/train-ws97-i/wav/21/2186B/sw2186B-ws97-i-0070.wav,[MOUTHNOISE] EMOTIONAL h# ABOUT [BREATH] ABOUT STATEHOOD [BREATH] YEAH LIKE YOU SAY_IT'S [BREATH] THEY CAN'T REALLY SUPPORT THEMSELVES,motional about about staywood yeah like you said it's the can't really support themselves,5.748352766036987
./data/raw/train-ws97-i/wav/21/2186B/sw2186B-ws97-i-0075.wav,[LAUGHTER] YEAH BUT THE THING SIL [MOUTHNOISE] SIL THING THAT ME ABOUT IT SIL THE_MOST [BREATH] SIL IS,a yeah but the thing thing a bout sg me about most is,4.146023273468018
./data/raw/train-ws97-i/wav/21/2187A/sw2187A-ws97-i-0033.wav,[BREATH] YEAH I HAVE TWO NIECES AND THEY THEY H#,yeah i got two nieces may e,1.6098380088806152
./data/raw/train-ws97-i/wav/21/2187A/sw2187A-ws97-i-0051.wav,SIL UM IT FILLED SIL,um if's till,1.1880114078521729
./data/raw/train-ws97-i/wav/21/2187A/sw2187A-ws97-i-0094.wav,[MOUTHNOISE] OR H# OR[A] REGULAR BEATER,wor or regular beater,1.9639952182769775
./data/raw/train-ws97-i/wav/21/2189A/sw2189A-ws97-i-0009.wav,"H# SO THEY HAD A ""THEY'RE"" HAVING ACTUALLY A SPECIAL ON TODAY",so they had ah there having actually aspecial on today,2.661104440689087
./data/raw/train-ws97-i/wav/21/2189A/sw2189A-ws97-i-0056.wav,[STATIC] ? WAY TOO MUCH [STATIC] YES IT HAS, way too much it's it has,1.5033252239227295
./data/raw/train-ws97-i/wav/21/2189A/sw2189A-ws97-i-0065.wav,"SIL TO BASEBALL TO FISHING H# THOSE ARE THE THREE ""I'VE"" PARTICIPATED IN",to baseball to fishing thos of the three ot participated in,3.644270420074463
./data/raw/train-ws97-i/wav/21/2190B/sw2190B-ws97-i-0083.wav,CROSSTALK WELL [FALSESTART] THE PROBLEM IS THAT GAS AT A DOLLAR SIL A GALLON SIL,well the problem is at gas at a dollar agallon,2.617267608642578
./data/raw/train-ws97-i/wav/21/2191B/sw2191B-ws97-i-0021.wav,H# LAST NIGHT [MOUTHNOISE] I DID [BREATH],a last night i did,1.5322811603546143
./data/raw/train-ws97-i/wav/21/2193B/sw2193B-ws97-i-0003.wav,[BREATH] MORE WOMEN'S ROLES AT WORK WHICH I LIKE IN MANAGEMENT [STATIC],more women' roles at work which i like in manangement,2.667682647705078
./data/raw/train-ws97-i/wav/21/2193B/sw2193B-ws97-i-0105.wav,H# IN IN ROLES LIKE THAT YOU KNOW AS ROLE MODELS,and an rolds like that you know a's rol models,2.1183021068573
./data/raw/train-ws97-i/wav/21/2193B/sw2193B-ws97-i-0114.wav,SIL DO THEY_#,dot,0.5477378368377686
./data/raw/train-ws97-i/wav/21/2193B/sw2193B-ws97-i-0127.wav,[BREATH] YOU KNOW WOMAN HAVE MORE EMOTIONS AND THEY CAN OR CANNOT HANDLE A JOB BECAUSE OF THAT [BREATH] SO THAT SIDE ? BE INTERESTING TO SEE ? [BREATH] HOW THAT KIND_OF STUFF DOES PLAY INTO_IT BECAUSE [A]LOT OF TIMES YOU KNOW YOU DO LOOK AT THE MEN AND THEY NEVER SEEM TO SHOW ANY EMOTION,you know whe women have more inmotions and they can or cannot handle a job because of that so that's an the interesting to see it how bat gon supe goes playin to 'cause a lot of times you know you do look at the man and they never seem to show any emotion,10.699850082397461
./data/raw/train-ws97-i/wav/21/2194B/sw2194B-ws97-i-0016.wav,AND_# SIL WHAT HAVE YOU AND UH,have you n uh,0.9633545875549316
./data/raw/train-ws97-i/wav/21/2196B/sw2196B-ws97-i-0020.wav,"SIL I ""DON'T"" REALLY LIKE THAT TOO WELL I KEEP TELLING MY HUSBAND THAT OUR NEXT HOUSE IS GOING_TO SIT SQUARE IN THE MIDDLE OF AT LEAST TEN ACRES OF LAND [LAUGHTER]",a don't really like that to i lie keep don my husband that our next house is goin o sit square the middle of at least ten dacres of la,4.999859094619751
./data/raw/train-ws97-i/wav/21/2196B/sw2196B-ws97-i-0030.wav,"?_# SIL AS A FIRST TIME HOME BUYER I KNOW WHAT_YOU MEAN ""THERE'S"" A LOT_OF THINGS_YOU'RE NOT SURE ABOUT WHAT TO LOOK OUT FOR ?_#",is the first time i'm byi know what you mean there's a lot of things you're not sure about what to look out for,3.8378305435180664
./data/raw/train-ws97-i/wav/21/2196B/sw2196B-ws97-i-0053.wav,H# YEAH WELL WHAT THEY DID IS JUST SIL,well what they did is just,1.3187150955200195
./data/raw/train-ws97-i/wav/21/2197B/sw2197B-ws97-i-0017.wav,SIL THAT STAGE IN THEIR LIFE UH [BREATH] OTHER PEOPLE H# IT H# THE [BREATH],that stage in their life uh other people it uh,3.3986921310424805
./data/raw/train-ws97-i/wav/21/2197B/sw2197B-ws97-i-0022.wav,[MOUTHNOISE] ON THE INDIVIDUAL BUT UH SIL [BREATH] SIL THE ONE SIL [CLICK] FACTOR I THINK,and the individual but uh the one factor i think,3.3381571769714355
./data/raw/train-ws97-i/wav/21/2197B/sw2197B-ws97-i-0119.wav,"[BREATH] BUT ""THEY'RE"" SIL UNDERGRADS ARE SIL LIKE",but they're undergrads ar like,2.188305377960205
./data/raw/train-ws97-i/wav/21/2198B/sw2198B-ws97-i-0124.wav,"SIL YEAH IF_YOU LIKE PLATOON ""YOU'LL"" PROBABLY_! REALLY LIKE H# THIS BECAUSE IT TAKES PRETTY MUCH THE SAME",yif you like pultoon you'll probably really like this 'cause it takes pretty much the same,3.3573825359344482
./data/raw/train-ws97-i/wav/21/2198B/sw2198B-ws97-i-0153.wav,OFF_# THE H# SCREEN [STATIC],screen,0.7438843250274658
./data/raw/train-ws97-i/wav/22/2203B/sw2203B-ws97-i-0019.wav,[CROSSTALK] YEAH WHERE IS IT I KNOW THEY HAVE TO GROW SOME OF_#,yeah where is and i know they have to grow som,1.8202133178710938
./data/raw/train-ws97-i/wav/22/2203B/sw2203B-ws97-i-0060.wav,HAS TO BE GREEN_# GREEN_#,a to be grean,0.6573178768157959
./data/raw/train-ws97-i/wav/22/2203B/sw2203B-ws97-i-0070.wav,[STATIC] DO YOU OH H# NOT ME_#,yeah oh notme,1.1679267883300781
./data/raw/train-ws97-i/wav/22/2203B/sw2203B-ws97-i-0107.wav,[BREATH] [CLICK] I HAD ONE FROM SOMEBODY THAT WAS UP IN NEW YORK AND [BREATH] THEY WERE [FALSESTART] [BREATH] OUT OF THEIR HOUSE BECAUSE OF THE [BREATH],i had one from some of these it was up in new york and they were out of their house because of the,4.739100217819214
./data/raw/train-ws97-i/wav/22/2204B/sw2204B-ws97-i-0011.wav,SIL IN TERMS H# OF I WELL SIL,in terms of i well,2.0462472438812256
./data/raw/train-ws97-i/wav/22/2204B/sw2204B-ws97-i-0080.wav,[STATIC] YES H# I AM ON STAFF TO HAL AMMON TO G T E,yes i am on staff to hol aman e gt,2.663191556930542
./data/raw/train-ws97-i/wav/22/2205A/sw2205A-ws97-i-0021.wav,H# I MEAN YES I DID HEAR THAT [BREATH] AND SO UM, mean yes i did hear that and so um,2.47859787940979
./data/raw/train-ws97-i/wav/22/2205B/sw2205B-ws97-i-0008.wav,[BREATH] DID DID YOU SIL DID YOU HEAR WHAT SCHWARTZKOPF SIL HAD TO SAY ABOUT UH PETE ARNETT AND UH THE THE NEWS COVERAGE,the did you did you hear what swharts coff had to say about uh peanarned and uh the the news coverage,5.307965993881226
./data/raw/train-ws97-i/wav/22/2205B/sw2205B-ws97-i-0086.wav,[BREATH] OKAY WELL GOOD TALKING TO YOU,okay well good balking to you,1.3360676765441895
./data/raw/train-ws97-i/wav/22/2206B/sw2206B-ws97-i-0051.wav,[STATIC] GOODNESS,goodness,0.5901398658752441
./data/raw/train-ws97-i/wav/22/2206B/sw2206B-ws97-i-0103.wav,H# PLANTED A GARDEN,pin in a garden,1.181412696838379
./data/raw/train-ws97-i/wav/22/2206B/sw2206B-ws97-i-0123.wav,SIL SEEMS_! LIKE IT WAS EXTRA COLD LAST NIGHT THOUGH,iseems like it was extra coll last night ough,2.0001742839813232
./data/raw/train-ws97-i/wav/22/2220A/sw2220A-ws97-i-0062.wav,"[MECHNOISE] OKAY H# SO ""WE'RE"" IN GARLAND",okay so we're in gorland,1.200422763824463
./data/raw/train-ws97-i/wav/22/2221A/sw2221A-ws97-i-0014.wav,"[STATIC] YEAH [BREATH] I ""DON'T"" KNOW I I THINK [BREATH]",yeah i don't know i i think,1.685936689376831
./data/raw/train-ws97-i/wav/22/2221A/sw2221A-ws97-i-0018.wav,[STATIC] YEAH [STATIC],yeah,0.5414445400238037
./data/raw/train-ws97-i/wav/22/2221A/sw2221A-ws97-i-0025.wav,?_# THAN TWELVE PEOPLE COULD_#,tan twelve people coud,1.3056294918060303
./data/raw/train-ws97-i/wav/22/2221A/sw2221A-ws97-i-0059.wav,[MOUTHNOISE] AND WHEN THE PAROLE OFFICER CALLS_! [STATIC] TO CHECK ON THEM [STATIC],and when the parole officer calls to check on them,2.9576737880706787
./data/raw/train-ws97-i/wav/22/2221A/sw2221A-ws97-i-0071.wav,AND_# THEY HAVE A JOB IN JAIL,hale a job in jail,1.5549390316009521
./data/raw/train-ws97-i/wav/22/2221B/sw2221B-ws97-i-0002.wav,[STATIC] BUT [STATIC],but,0.5384597778320312
./data/raw/train-ws97-i/wav/22/2221B/sw2221B-ws97-i-0066.wav,[STATIC] YEAH,yeah,0.46457815170288086
./data/raw/train-ws97-i/wav/22/2223B/sw2223B-ws97-i-0028.wav,H# PREPARE FOR THE NEXT DAY,prepared for the next day,1.2526283264160156
./data/raw/train-ws97-i/wav/22/2226A/sw2226A-ws97-i-0021.wav,"[MOUTHNOISE] FIVE [BREATH] OKAY ""HE'S"" WRITTEN SOME ""CHILDREN'S"" BOOKS AS SIL WELL AND ""THEY'RE"" ALL SPIRITUALLY [STATIC]",five okay he's written some children's books as well and therre all stirtly,3.900815010070801
./data/raw/train-ws97-i/wav/22/2226A/sw2226A-ws97-i-0029.wav,"[CROSSTALK] AND ""IT'S"" UH LIKE UH H# ?_#",and it's like uh,1.577672004699707
./data/raw/train-ws97-i/wav/22/2226A/sw2226A-ws97-i-0071.wav,[STATIC] YOU KNOW THAT,ou know t,0.5637798309326172
./data/raw/train-ws97-i/wav/22/2226B/sw2226B-ws97-i-0075.wav,[MOUTHNOISE] JUDITH KRANTZ_#,judish crean,1.0116970539093018
./data/raw/train-ws97-i/wav/22/2227B/sw2227B-ws97-i-0069.wav,[MECHNOISE] SO [STATIC],so,0.4193110466003418
./data/raw/train-ws97-i/wav/22/2228B/sw2228B-ws97-i-0020.wav,[BREATH] WHERE GOBS OF LAND,where gobs of land,1.726675271987915
./data/raw/train-ws97-i/wav/22/2228B/sw2228B-ws97-i-0039.wav,WHOLE_# THING_!,thing,0.45977783203125
./data/raw/train-ws97-i/wav/22/2228B/sw2228B-ws97-i-0077.wav,SIL PROGRAM [STATIC],program,0.9514212608337402
./data/raw/train-ws97-i/wav/22/2228B/sw2228B-ws97-i-0082.wav,[BREATH] THE POSSIBILITY EXISTS FOR SIL FOR THESE SORTS OF,the possibility exists for for these sorts of,2.349963665008545
./data/raw/train-ws97-i/wav/22/2230B/sw2230B-ws97-i-0006.wav,"[MECHNOISE] FIGURE WHY BOTHER YOU ""WHAT'S"" THE DIFFERENCE ESPECIALLY WHEN TWO CANDIDATES SEEM ROUGHLY EQUAL [MECHNOISE]",figure why bother you know what's the difference wespecially when two candidates hem roughly equal,3.7985613346099854
./data/raw/train-ws97-i/wav/22/2230B/sw2230B-ws97-i-0092.wav,"h# THAT UH KNOW WHY VOTE h# WHEN ""IT'S"" DECIDED ALREADY",that uh you know why vote when it's docided already,2.517909049987793
./data/raw/train-ws97-i/wav/22/2231A/sw2231A-ws97-i-0060.wav,[MECHNOISE] UHHUH [CROSSTALK] [MECHNOISE],uhhuh,0.45148324966430664
./data/raw/train-ws97-i/wav/22/2231B/sw2231B-ws97-i-0036.wav,SOMEONE_# [BREATH],someone,0.46227240562438965
./data/raw/train-ws97-i/wav/22/2231B/sw2231B-ws97-i-0060.wav,[BREATH] AND ARE NOW [BACKGROUNDNOISE],internow,0.8630626201629639
./data/raw/train-ws97-i/wav/22/2231B/sw2231B-ws97-i-0064.wav,"H# LIKE MANSON ""WHO'S"" COME UP [BREATH]",like manson has come up,1.0587894916534424
./data/raw/train-ws97-i/wav/22/2232B/sw2232B-ws97-i-0047.wav,[MOUTHNOISE] I THINK THE THE BIGGEST DIFFICULTY IS IS THAT WHEN YOUR AT AN AGRARIAN_#,i think the the biggest difficulty is is that when youn' rit an a grattern,3.606440305709839
./data/raw/train-ws97-i/wav/22/2233A/sw2233A-ws97-i-0019.wav,[STATIC] THE CITY SCHOOLS ARE SOME OF THE MODELS FOR THE REST OF THE COUNTRY_#,the city schools are some of the models for the rest of the country,2.6073851585388184
./data/raw/train-ws97-i/wav/22/2233A/sw2233A-ws97-i-0052.wav,[BREATH] H# LACKING IN SOME VERY SPECIFIC AREAS,lacking in some brce specific areas,1.7835612297058105
./data/raw/train-ws97-i/wav/22/2233A/sw2233A-ws97-i-0101.wav,[STATIC] YEAH_! I I I HAVE [BREATH], know i i i have,1.1963956356048584
./data/raw/train-ws97-i/wav/22/2234A/sw2234A-ws97-i-0011.wav,H# [MOUTHNOISE] [STATIC] I THOUGHT IT WAS REALLY [BREATH],i nought that was really,1.3080687522888184
./data/raw/train-ws97-i/wav/22/2234A/sw2234A-ws97-i-0013.wav,[BREATH] A PRETTY GOOD DEAL NOT,i pretty good deal not,1.3101654052734375
./data/raw/train-ws97-i/wav/22/2234A/sw2234A-ws97-i-0117.wav,[MOUTHNOISE] ANYWAY [BREATH],anyway,0.8563551902770996
./data/raw/train-ws97-i/wav/22/2237B/sw2237B-ws97-i-0018.wav,[STATIC] BUT THEN I HAVE TO WAIT FOR MY [STATIC],buthen te hav to wait for my,1.3230273723602295
./data/raw/train-ws97-i/wav/22/2237B/sw2237B-ws97-i-0026.wav,"[TRUNCATED] AND ""IT'S"" PRETTY [HUM] TOUGH [STATIC]",pretty tough,0.8670215606689453
./data/raw/train-ws97-i/wav/22/2237B/sw2237B-ws97-i-0104.wav,[STATIC] AND IF IF_! YOU TOUCH THEM THEY ROLL UP IN A BALL [STATIC],te need to get touch in theyr roll up in a bol,1.7603693008422852
./data/raw/train-ws97-i/wav/22/2237B/sw2237B-ws97-i-0133.wav,[STATIC] YEAH [STATIC] SEE MINE ARE UP AND [HUM] BLOOMED ALREADY [CROSSTALK],ya to minder up in blitle noready,2.220080852508545
./data/raw/train-ws97-i/wav/22/2237B/sw2237B-ws97-i-0140.wav,H# IN MY BACK FLOWER BED I HAVE UH,ben my back flower bed i have um,1.9274828433990479
./data/raw/train-ws97-i/wav/22/2237B/sw2237B-ws97-i-0155.wav,[MECHNOISE] WHAT KIND OF ?_#,what kind og,0.5882465839385986
./data/raw/train-ws97-i/wav/22/2241A/sw2241A-ws97-i-0014.wav,[STATIC] SEEMS LIKE IT [STATIC],ems like it,0.8251357078552246
./data/raw/train-ws97-i/wav/22/2241A/sw2241A-ws97-i-0023.wav,[LAUGHTER] IT WAS IT WAS_#,it was,0.9636774063110352
./data/raw/train-ws97-i/wav/22/2241A/sw2241A-ws97-i-0147.wav,[MOUTHNOISE] [STATIC] JUST A LEAFY THEY_DON'T DO ANYTHING [CROSSTALK],just the leafy you know do anything hm,2.260256767272949
./data/raw/train-ws97-i/wav/22/2241B/sw2241B-ws97-i-0040.wav,SIL I NEVER REALLY [BREATH],i never really,1.0906550884246826
./data/raw/train-ws97-i/wav/22/2242B/sw2242B-ws97-i-0018.wav,"[BREATH] ""I'VE"" ACTUALLY DONE OF THE SITUATION JUST LIKE THAT h# BUT SIL ""WHAT'S"" INTERESTING IS ""IT'S"" [MOUTHNOISE] THROUGH TEXAS INSTRUMENTS [BREATH]",i've actually done in thes situation i just like that but what's interesting is hit through texas instruments,4.2299487590789795
./data/raw/train-ws97-i/wav/22/2242B/sw2242B-ws97-i-0059.wav,[CROSSTALK] OR YOU JUST TAKE THE SUMMER OFF_#,or you just take the summer of,0.8573110103607178
./data/raw/train-ws97-i/wav/22/2243B/sw2243B-ws97-i-0013.wav,[BREATH] IN GOOD CONDITION MIGHT BE [FALSESTART] [STATIC] WORTH SOMETHING YOU MIGHT WANNA [STATIC] DRAG THEM OUT AND [BREATH],and good condition might be worth something you might wanna drag him out and,3.6248743534088135
./data/raw/train-ws97-i/wav/22/2243B/sw2243B-ws97-i-0014.wav,[MECHNOISE] UHHUH_#,umhum,0.3640754222869873
./data/raw/train-ws97-i/wav/22/2243B/sw2243B-ws97-i-0044.wav,"H# SIL NOW NOW [LAUGHTER] ""THEY'RE"" SUPPOSED TO ""THEY'RE"" SUPPOSED TO BE LICENSED AND THE UM H# ABOVEBOARD [LAUGHTER]",n now and thers sose to ther're supposed to be licensed and the um aboveboard,4.0274293422698975
./data/raw/train-ws97-i/wav/22/2244B/sw2244B-ws97-i-0051.wav,[BREATH] IT'D BE INTERESTING TO EAT SOME OF THE MIDDLE EASTERN_! COOKING SO,in the interesting tho eat on the middle est ren pookings,2.67223858833313
./data/raw/train-ws97-i/wav/22/2245A/sw2245A-ws97-i-0013.wav,?_# SIL BUT I THINK THE WRITERS H# JUST [MECHNOISE],ut i think the riters just,1.6920416355133057
./data/raw/train-ws97-i/wav/22/2245A/sw2245A-ws97-i-0067.wav,?_# WITH THEY THEY h# THEY FELT LIKE THEY HAD TO INTERRUPT NORMAL PROGRAMMING FOR ALL THIS BUT THEY DIDN'T HAVE ANYTHING TO SAY,her theythey felt like they had toe interrupt normal programming for all this but they didn't have anything to say,4.9406116008758545
./data/raw/train-ws97-i/wav/22/2245A/sw2245A-ws97-i-0142.wav,"H# WELL I YOU KNOW ""I'M"" NOT ""I'M"" NOT RACIST OR ANYTHING BUT ONE OF MY H# ONE ANOTHER_! ONE OF MY PET PEEVES IS THEY HAD A LOT OF BLACK_#",well you know i'm not i'm not raceist or anything but one of my oneanother one of my pet peves as they had a lot of black,5.302594423294067
./data/raw/train-ws97-i/wav/22/2245A/sw2245A-ws97-i-0143.wav,NEWS [BREATH] TALKING ABOUT HOW UNFAIR IT IS BECAUSE THE BLACKS ARE POOR AND THEREFORE THEY DON'T HAVE A CHOICE BUT GO IN(THE) MILITARY [BREATH] SO THERE'S MORE OF THEM GETTING KILLED THAN THE WHITES [SIL], talking about how unfair it is because the blacks are poor and therefore they don't have a choice but going to military so there's more of them get ing killed in the whites,8.844752788543701
./data/raw/train-ws97-i/wav/22/2248A/sw2248A-ws97-i-0012.wav,[CROSSTALK] YEAH [BREATH],yeah,0.6188178062438965
./data/raw/train-ws97-i/wav/22/2248B/sw2248B-ws97-i-0070.wav,"STATIC AND ""THAT'S"" ""THAT'S"" REALLY NEAT",and that's hat's really neat,1.1387038230895996
./data/raw/train-ws97-i/wav/22/2249A/sw2249A-ws97-i-0004.wav,[MOUTHNOISE] IN [STATIC] FULL UH SUPPORT OF ALL OF_THEM [STATIC],an full as a part of yr of 'em,2.1875550746917725
./data/raw/train-ws97-i/wav/22/2249A/sw2249A-ws97-i-0037.wav,[STATIC] AND THEN [BREATH],and then,0.8832776546478271
./data/raw/train-ws97-i/wav/22/2249B/sw2249B-ws97-i-0004.wav,SIL JUST_STARTING TO GET,just starting to get,1.331366777420044
./data/raw/train-ws97-i/wav/22/2252A/sw2252A-ws97-i-0018.wav,"BUT_# UH THE RUSSIAN ECONOMY THEY YOU KNOW THEY SIL I ""DON'T"" KNOW WHAT THE PERCENTAGES ? BUT I HEARD IT ONE TIME ""IT'S"" JUST SOME UNGODLY NUMBER JUST TO SUPPORT THE MILITARY MACHINE",the russian economy the you know the i don't know what the percentages  but i heard it one time it's just some ungodly number just tho support the military machine,6.275085926055908
./data/raw/train-ws97-i/wav/22/2252B/sw2252B-ws97-i-0008.wav,SIL YOU_KNOW_! H# NOT WHAT THEY USED TO BE H#,you know not what they used to be,1.5320029258728027
./data/raw/train-ws97-i/wav/22/2252B/sw2252B-ws97-i-0098.wav,SIL YOU KNOW SOME REASON OR OTHER [BREATH],you know summ reasoner other,1.540665626525879
./data/raw/train-ws97-i/wav/22/2253A/sw2253A-ws97-i-0047.wav,[MOUTHNOISE] THEY SUPPLIED SOME UH,they supplied some uh,1.3379571437835693
./data/raw/train-ws97-i/wav/22/2253A/sw2253A-ws97-i-0051.wav,SIL H# GROUPS AND THEY HAD AN INTERESTING TIME THERE SIL,groups and they had an interesting time there,1.9996304512023926
./data/raw/train-ws97-i/wav/22/2253B/sw2253B-ws97-i-0012.wav,H# BEAUTIFULLY_! WRITTEN,su y reat,1.1174118518829346
./data/raw/train-ws97-i/wav/22/2253B/sw2253B-ws97-i-0022.wav,SIL BECAUSE I FINISHED ONE [BREATH],cause i finished one,1.2256214618682861
